X, Y, Z, TICKS
1982,2008,2091,41759751
1983,2004,2094,41761447
1983,2006,2090,41763143
1983,2005,2080,41764839
1983,2005,2090,41766557
1983,2001,2090,41768253
1986,2006,2089,41785235
1982,2007,2091,41786933
1983,2009,2091,41788629
1985,2007,2091,41790325
1983,2010,2091,41792021
1985,2007,2089,41793717
1985,2007,2093,41795413
1983,2007,2091,41797110
1985,2007,2093,41798806
1983,2006,2089,41800502
1984,2006,2092,41802198
1983,2007,2092,41803893
1983,2005,2090,41805610
1985,2005,2091,41807306
1983,2007,2090,41809002
1986,2006,2093,41810698
1983,2006,2090,41812394
1983,2005,2084,41814090
1983,2005,2087,41815787
1987,2005,2088,41832706
1985,2005,2094,41834403
1983,2008,2090,41836099
1983,2007,2090,41837795
1983,1998,2087,41839492
1985,2007,2091,41841188
1986,2007,2094,41842884
1983,2007,2091,41844581
1983,2006,2091,41846276
1983,2005,2091,41847972
1980,2012,2090,41849669
1982,2016,2093,41851365
1977,2007,2089,41853061
1986,2004,2090,41854758
1983,2006,2090,41856454
1984,2006,2095,41858150
1983,2007,2089,41859846
1981,2004,2090,41861543
1983,2006,2090,41878523
1983,2006,2091,41880220
1986,2006,2092,41881916
1983,2007,2091,41883613
1987,2004,2088,41885342
1983,2006,2091,41887038
1983,2007,2090,41888735
1983,2002,2092,41890431
1982,2006,2091,41892127
1983,2008,2090,41893823
1984,2009,2093,41895520
1972,2007,2091,41897216
1983,2006,2090,41898912
1982,2006,2090,41900609
1983,2007,2091,41902305
1983,2006,2090,41904001
1982,2006,2089,41905716
1983,2006,2090,41907412
1983,2005,2088,41924393
1984,2005,2091,41926091
1983,2007,2091,41927787
1989,2008,2093,41929484
1983,2008,2091,41931180
1983,2004,2091,41932876
1983,2007,2080,41934571
1986,2007,2091,41936267
1983,2007,2091,41937964
1981,2006,2091,41939660
1984,2003,2087,41941356
1983,2014,2090,41943052
1989,2006,2090,41944779
1983,2007,2090,41946475
1980,2006,2088,41948171
1983,2005,2089,41949868
1983,2006,2091,41951564
1983,2007,2090,41953260
1983,2005,2091,41970219
1984,2007,2094,41971917
1981,2005,2091,41973614
1981,2011,2093,41975310
1984,2004,2089,41977006
1983,2007,2091,41978703
1983,2005,2092,41980399
1983,2006,2092,41982095
1985,2002,2092,41983811
1988,2008,2093,41985507
1985,2005,2090,41987204
1983,2006,2091,41988900
1984,2006,2093,41990596
1983,2007,2091,41992293
1983,2005,2091,41993989
1982,2006,2091,41995685
1983,2012,2091,41997381
1983,2006,2087,41999076
1985,2003,2091,42000773
1986,2010,2090,42017756
1983,2001,2090,42019454
1987,2008,2091,42021151
1983,2007,2091,42022847
1985,2006,2091,42024564
1983,2007,2091,42026261
1983,2007,2090,42027957
1983,2007,2091,42029653
1984,2007,2091,42031350
1968,2008,2095,42033046
1983,2006,2090,42034742
1985,2006,2090,42036438
1983,2007,2091,42038134
1984,2005,2091,42039830
1978,2006,2091,42041526
1983,2004,2091,42043241
1983,2006,2087,42044937
1987,2006,2091,42046634
1984,2006,2091,42063614
1983,2005,2088,42065311
1983,2005,2092,42067007
1983,2007,2090,42068704
1983,2003,2087,42070400
1980,2003,2089,42072096
1984,2006,2094,42073792
1982,2007,2093,42075488
1985,2007,2091,42077184
1973,2006,2089,42078880
1983,2007,2093,42080576
1983,2006,2088,42082273
1983,2005,2090,42083991
1986,2006,2094,42085687
1983,2006,2096,42087383
1983,2004,2089,42089080
1983,2006,2091,42090776
1982,2005,2091,42092472
1978,2007,2092,42109431
1984,2003,2092,42111129
1983,2006,2091,42112826
1979,2007,2091,42114522
1983,2004,2091,42116218
1983,2007,2092,42117915
1983,2005,2093,42119611
1983,2007,2091,42121307
1983,2005,2091,42123037
1987,2007,2091,42124733
1983,2007,2090,42126429
1984,2007,2091,42128125
1984,2006,2091,42129820
1983,2006,2090,42131517
1991,2005,2091,42133213
1984,2005,2089,42134909
1983,2007,2090,42136605
1983,2007,2091,42138301
1983,2006,2090,42139997
1982,2006,2093,42157244
1985,2008,2091,42158941
1985,2007,2089,42160637
1981,2006,2091,42162353
1983,2005,2091,42164050
1985,2006,2091,42165746
1976,2011,2091,42167442
1983,2005,2090,42169138
1982,2006,2089,42170834
1984,2007,2093,42172530
1981,2007,2091,42174226
1979,2007,2092,42175922
1983,2006,2091,42177619
1983,2005,2092,42179315
1986,2006,2091,42181011
1984,2005,2091,42182739
1983,2006,2090,42184435
1983,2005,2093,42186131
1983,2005,2091,42203911
1983,2006,2091,42205609
1983,1997,2091,42207305
1986,2006,2091,42209001
1981,2009,2093,42210697
1984,2005,2090,42212394
1983,2007,2092,42214090
1983,2003,2089,42215786
1984,2004,2088,42217482
1983,2006,2089,42219178
1983,2005,2092,42220874
1983,2004,2089,42222601
1985,2006,2091,42224297
1983,2005,2094,42225993
1983,2007,2090,42227689
1983,2006,2092,42229385
1983,2006,2088,42231081
1983,2007,2092,42232777
1982,2009,2091,42249736
1983,2006,2091,42251434
1986,2006,2093,42253131
1980,2007,2094,42254827
1981,2003,2089,42256523
1983,2006,2093,42258219
1984,2008,2088,42259914
1983,2006,2091,42261629
1983,2004,2090,42263325
1983,2005,2090,42265021
1984,2007,2091,42266718
1983,2003,2090,42268414
1981,2007,2091,42270110
1984,2006,2092,42271806
1984,2005,2089,42273502
1984,2005,2093,42275198
1983,2006,2090,42276894
1982,2005,2091,42278590
1985,2004,2090,42295571
1985,2005,2092,42297269
1983,2002,2091,42298966
1982,2006,2091,42300662
1984,2006,2091,42302379
1983,2008,2091,42304075
1983,2007,2090,42305771
1984,2002,2091,42307467
1983,2006,2091,42309163
1983,2004,2091,42310859
1986,2007,2091,42312555
1983,2004,2091,42314251
1983,2005,2091,42315948
1985,2003,2091,42317644
1983,2004,2090,42319340
1983,2004,2091,42321057
1983,2006,2089,42322753
1983,2004,2090,42324448
1982,2005,2088,42326145
1986,2007,2091,42343103
1984,2006,2091,42344800
1983,2011,2091,42346496
1985,2006,2091,42348192
1985,2005,2090,42349889
1982,2006,2091,42351585
1985,2009,2096,42353281
1984,2007,2091,42354978
1984,2004,2093,42356674
1983,2004,2089,42358370
1984,2006,2091,42360066
1983,2007,2089,42361783
1983,2006,2092,42363479
1983,2005,2090,42365175
1983,2006,2090,42366872
1984,2006,2100,42368568
1984,2006,2091,42370264
1983,2006,2091,42371960
1986,2006,2090,42388917
1983,2006,2091,42390615
1983,2006,2091,42392312
1981,2007,2092,42394008
1984,2000,2087,42395704
1985,2007,2092,42397400
1983,2007,2091,42399096
1983,2004,2091,42400825
1983,2006,2089,42402522
1980,2006,2091,42404218
1983,2003,2090,42405914
1983,2005,2092,42407610
1983,2005,2089,42409306
1983,2004,2098,42411002
1983,2005,2092,42412699
1983,2007,2091,42414395
1983,2005,2085,42416091
1982,2006,2089,42417787
1981,2005,2090,42434768
1983,2007,2090,42436466
1985,2011,2091,42438163
1983,2006,2090,42439859
1984,2005,2088,42441573
1983,2006,2089,42443269
1981,2006,2090,42444965
1983,2005,2090,42446661
1982,2007,2093,42448357
1982,2007,2092,42450053
1985,2005,2088,42451749
1982,2008,2091,42453445
1983,2006,2090,42455141
1985,2007,2090,42456837
1980,2007,2090,42458533
1984,2006,2091,42460262
1983,2005,2089,42461958
1985,2007,2090,42463654
1983,2008,2090,42465351
1983,2005,2089,42482270
1970,2007,2091,42483968
1986,2010,2092,42485664
1983,2011,2090,42487360
1985,2005,2089,42489056
1986,2007,2091,42490752
1985,2006,2094,42492448
1983,2009,2090,42494144
1985,2006,2096,42495840
1983,2002,2092,42497537
1984,2005,2091,42499233
1981,2007,2090,42500946
1983,2005,2090,42502643
1985,2006,2090,42504339
1984,2007,2090,42506035
1985,2006,2090,42507731
1986,2005,2090,42509427
1978,2007,2089,42511123
1983,2006,2091,42528080
1983,2006,2091,42529777
1983,2007,2092,42531473
1981,2008,2090,42533170
1981,2003,2085,42534866
1982,2007,2091,42536562
1984,2004,2089,42538258
1983,2007,2088,42539986
1983,2007,2091,42541682
1986,2006,2091,42543379
1987,2005,2089,42545075
1983,2006,2090,42546771
1985,2007,2091,42548467
1980,2007,2090,42550163
1983,2006,2090,42551859
1981,2007,2090,42553556
1983,2001,2092,42555252
1983,2005,2091,42556948
1986,2006,2091,42573929
1983,2007,2090,42575627
1987,2006,2091,42577323
1991,2007,2090,42579040
1984,2005,2089,42580736
1983,2007,2089,42582432
1982,2007,2091,42584127
1984,2008,2090,42585823
1983,2009,2091,42587520
1983,2007,2091,42589216
1979,2007,2096,42590912
1983,2006,2091,42592608
1983,2010,2091,42594304
1984,2005,2090,42596000
1984,2021,2089,42597696
1983,2010,2092,42599425
1982,2005,2090,42601121
1983,2007,2090,42602817
1985,2005,2095,42619797
1985,2007,2093,42621495
1983,2006,2091,42623191
1983,2006,2091,42624887
1984,2006,2091,42626583
1981,2007,2091,42628280
1984,2003,2090,42629976
1983,2006,2091,42631672
1984,2004,2093,42633368
1983,2007,2089,42635064
1983,2005,2093,42636760
1983,2003,2091,42638476
1982,2005,2090,42640172
1983,2006,2094,42641869
1983,2006,2091,42643565
1982,2006,2091,42645261
1983,2003,2091,42646957
1982,2006,2089,42648653
1983,2003,2091,42650348
1981,2004,2090,42667306
1988,2005,2092,42669003
1985,2005,2091,42670699
1976,2007,2091,42672395
1983,2001,2086,42674091
1982,2006,2092,42675787
1983,2005,2091,42677483
1985,2007,2090,42679201
1984,2005,2090,42680898
1984,2004,2090,42682594
1985,2009,2091,42684290
1986,2007,2092,42685986
1983,2006,2090,42687682
1984,2007,2090,42689378
1985,2005,2091,42691075
1984,2005,2091,42692771
1987,2007,2089,42694467
1983,1999,2090,42696163
1987,2007,2090,42713144
1984,2005,2091,42714840
1983,2006,2090,42716536
1987,2008,2091,42718264
1983,2008,2073,42719960
1987,2006,2090,42721657
1983,2005,2092,42723353
1983,2005,2091,42725049
1988,2005,2088,42726745
1983,2007,2089,42728441
1984,2005,2091,42730137
1983,2006,2089,42731834
1983,2005,2091,42733530
1983,2006,2093,42735226
1983,2005,2091,42736922
1983,2005,2089,42738642
1983,2007,2091,42740338
1983,2005,2090,42742034
1987,2007,2089,42758991
1983,2006,2089,42760689
1983,2007,2090,42762385
1978,2007,2092,42764081
1984,2002,2087,42765778
1981,2007,2091,42767474
1983,2006,2090,42769170
1983,2007,2092,42770866
1997,2006,2091,42772562
1982,2008,2093,42774258
1975,2005,2091,42775954
1986,2006,2092,42777683
1983,2005,2087,42779379
1983,2007,2091,42781075
1983,2005,2091,42782772
1983,2006,2096,42784468
1984,2005,2089,42786164
1983,2005,2093,42787860
1983,2006,2088,42789556
1983,2006,2089,42806475
1982,2001,2090,42808173
1984,2005,2089,42809869
1987,2007,2090,42811566
1983,2002,2090,42813262
1982,2007,2091,42814958
1985,2005,2094,42816654
1983,2007,2091,42818368
1981,2006,2092,42820064
1984,2005,2089,42821760
1983,2004,2090,42823456
1984,2007,2090,42825152
1982,2006,2092,42826848
1983,2006,2090,42828545
1983,2004,2089,42830241
1981,2011,2090,42831937
1983,2005,2091,42833633
1982,2005,2091,42835329
1987,2007,2090,42852309
1983,2006,2092,42854007
1983,2006,2090,42855703
1982,2006,2093,42857432
1980,2005,2092,42859128
1983,2005,2091,42860824
1983,2007,2093,42862520
1983,2006,2091,42864216
1985,2007,2092,42865912
1983,2006,2091,42867609
1985,2005,2091,42869305
1983,2007,2091,42871001
1982,2006,2091,42872697
1983,2005,2091,42874393
1983,2005,2089,42876089
1987,2005,2090,42877805
1984,2006,2091,42879501
1983,2010,2091,42881198
1985,2007,2092,42898156
1985,2006,2088,42899853
1983,2005,2092,42901549
1985,2006,2091,42903245
1986,2013,2088,42904942
1984,2002,2091,42906638
1983,2010,2091,42908334
1984,2004,2091,42910030
1977,2006,2091,42911726
1985,2003,2090,42913422
1983,2004,2091,42915119
1986,2007,2092,42916847
1982,2004,2088,42918543
1983,2005,2092,42920239
1983,2005,2091,42921935
1985,2020,2094,42923631
1984,2003,2090,42925327
1983,2002,2097,42927023
1987,2006,2089,42943982
1983,2007,2091,42945680
1983,2007,2089,42947377
1985,2004,2091,42949073
1983,2008,2091,42950769
1983,2007,2090,42952465
1987,2004,2089,42954161
1986,2005,2091,42955877
1982,2005,2091,42957573
1985,2003,2089,42959270
1983,2006,2089,42960966
1986,2005,2089,42962662
1983,2006,2091,42964358
1983,2006,2089,42966054
1980,2006,2091,42967750
1983,2003,2091,42969447
1986,2004,2091,42971143
1983,2006,2089,42972839
1983,2005,2091,42974534
1983,2005,2087,42991515
1983,2006,2091,42993212
1984,2007,2092,42994908
1983,2007,2093,42996636
1983,2006,2090,42998332
1985,2003,2090,43000028
1983,2004,2089,43001725
1981,2005,2090,43003421
1984,2005,2091,43005117
1982,2007,2091,43006814
1983,2005,2092,43008510
1985,2004,2090,43010206
1982,2005,2091,43011902
1983,2006,2089,43013598
1982,2005,2083,43015314
1983,2007,2089,43017010
1983,2007,2093,43018706
1982,2005,2090,43020403
1985,2005,2089,43037361
1984,2006,2090,43039057
1986,2005,2092,43040753
1979,2005,2091,43042450
1981,2002,2086,43044146
1983,2005,2092,43045842
1982,2006,2092,43047539
1983,2003,2092,43049235
1983,2006,2092,43050931
1983,2005,2092,43052627
1983,2006,2091,43054323
1985,2005,2090,43056052
1983,2005,2090,43057748
1983,2006,2090,43059444
1984,2006,2090,43061140
1983,2006,2091,43062836
1984,2007,2091,43064532
1982,2006,2090,43066229
1985,2005,2090,43083187
1987,2007,2095,43084885
1983,2005,2091,43086581
1982,2006,2091,43088277
1985,2004,2090,43089973
1983,2007,2091,43091669
1986,2005,2096,43093365
1983,2008,2091,43095083
1983,2006,2089,43096779
1982,2006,2090,43098475
1986,2005,2091,43100171
1983,2007,2090,43101867
1985,2006,2091,43103563
1983,2007,2091,43105259
1983,2006,2090,43106955
1983,2005,2089,43108651
1982,2005,2091,43110348
1983,2004,2088,43112044
1984,2005,2093,43113740
1988,2005,2090,43130692
1984,2005,2091,43132389
1977,2005,2096,43134085
1983,2004,2091,43135802
1983,2002,2087,43137499
1985,2007,2092,43139195
1983,2009,2093,43140891
1983,2006,2090,43142588
1982,2007,2091,43144284
1979,2006,2091,43145980
1984,2006,2091,43147677
1983,2007,2093,43149373
1985,2006,2089,43151069
1983,2005,2090,43152765
1983,2005,2092,43154481
1983,2005,2090,43156177
1983,2004,2091,43157874
1983,2005,2090,43159570
1983,2006,2091,43176527
1983,2006,2090,43178225
1983,2007,2091,43179921
1979,2006,2092,43181617
1983,2002,2086,43183314
1985,2007,2096,43185010
1983,2007,2091,43186706
1986,2006,2092,43188402
1983,2006,2091,43190098
1987,2007,2094,43191794
1980,2006,2091,43193490
1984,2002,2089,43195206
1984,2007,2091,43196902
1983,2007,2089,43198598
1985,2004,2092,43200294
1984,2007,2091,43201990
1983,2007,2091,43203686
1985,2007,2091,43205382
1985,2006,2092,43222340
1983,2007,2092,43224038
1983,2007,2091,43225734
1985,2005,2089,43227430
1983,2008,2092,43229126
1985,2007,2092,43230822
1982,2006,2091,43232518
1983,2000,2091,43234235
1985,2006,2091,43235932
1987,2005,2090,43237628
1985,2009,2093,43239324
1983,2009,2092,43241020
1983,2007,2092,43242716
1983,2006,2091,43244412
1983,2006,2090,43246109
1986,2005,2092,43247805
1983,2004,2091,43249501
1983,2007,2090,43251197
1985,2006,2089,43268177
1983,2008,2091,43269875
1983,2006,2091,43271572
1981,2006,2093,43273268
1983,2005,2093,43274963
1980,2007,2091,43276659
1985,2006,2094,43278355
1982,2007,2092,43280051
1984,2009,2092,43281748
1983,2005,2091,43283444
1981,2006,2090,43285140
1983,2006,2094,43286836
1983,2006,2092,43288532
1983,2006,2081,43290228
1985,2003,2090,43291925
1985,2005,2094,43293654
1985,2004,2091,43295350
1983,2005,2091,43297047
1983,2007,2087,43298743
1984,2007,2091,43315700
1983,2007,2092,43317397
1983,2006,2091,43319093
1983,2005,2092,43320789
1981,2008,2090,43322485
1985,2006,2092,43324181
1978,2005,2090,43325878
1985,2005,2093,43327574
1982,2007,2094,43329270
1984,2007,2091,43330966
1983,2006,2091,43332662
1984,2007,2090,43334377
1982,2003,2091,43336074
1986,2007,2091,43337770
1983,2007,2092,43339466
1984,2007,2092,43341163
1983,2006,2091,43342859
1982,2007,2091,43344555
1985,2003,2090,43361513
1983,2009,2091,43363211
1985,2005,2092,43364906
1978,2006,2091,43366602
1983,2005,2090,43368299
1982,2005,2093,43369995
1983,2005,2074,43371691
1989,2007,2091,43373408
1984,2006,2091,43375104
1984,2004,2090,43376800
1983,2007,2089,43378497
1983,2007,2094,43380193
1982,2005,2090,43381889
1983,2006,2092,43383585
1983,2005,2091,43385281
1985,2005,2095,43386977
1982,2007,2088,43388673
1982,2004,2091,43390369
1983,2007,2091,43407350
1983,2007,2092,43409047
1986,2007,2090,43410743
1986,2006,2091,43412459
1983,2007,2092,43414155
1983,2005,2090,43415852
1984,2002,2081,43417548
1983,2007,2091,43419244
1984,2004,2089,43420940
1983,2007,2088,43422636
1984,2007,2094,43424332
1982,2011,2089,43426029
1983,2006,2092,43427725
1983,2004,2090,43429420
1982,2005,2089,43431116
1985,2006,2090,43432838
1983,2007,2090,43434534
1983,2005,2090,43436230
1983,2003,2091,43437927
1988,2005,2090,43454846
1983,2007,2090,43456543
1981,2005,2089,43458239
1984,2004,2090,43459936
1983,2008,2093,43461632
1983,2006,2090,43463328
1985,2007,2088,43465024
1983,2006,2091,43466720
1983,2003,2088,43468416
1983,2006,2091,43470112
1984,2004,2093,43471828
1982,2006,2091,43473524
1986,2008,2091,43475221
1984,2007,2090,43476917
1983,2006,2091,43478613
1983,2005,2096,43480309
1983,2005,2091,43482005
1983,2006,2090,43483701
1985,2005,2090,43500659
1984,2006,2091,43502357
1983,2006,2091,43504053
1984,2003,2092,43505749
1985,2006,2094,43507445
1983,2005,2084,43509141
1989,2005,2090,43510837
1983,2006,2092,43512554
1983,2007,2093,43514251
1983,2003,2088,43515947
1983,2004,2090,43517643
1985,2003,2090,43519339
1982,2007,2092,43521035
1982,2005,2091,43522731
1985,2004,2091,43524428
1985,2005,2092,43526124
1984,2006,2090,43527820
1984,2006,2091,43529516
1985,2007,2090,43546497
1983,2008,2090,43548195
1983,2006,2096,43549891
1981,2005,2091,43551620
1983,2003,2088,43553317
1985,2005,2091,43555013
1984,2007,2091,43556709
1983,2008,2091,43558405
1984,2007,2089,43560100
1985,2005,2083,43561797
1982,2008,2092,43563493
1984,2005,2090,43565189
1983,2006,2090,43566885
1983,2004,2090,43568582
1986,2005,2091,43570278
1983,2006,2090,43571998
1983,2005,2090,43573694
1983,2005,2090,43575390
1982,2006,2089,43592348
1983,2006,2092,43594046
1984,2007,2092,43595742
1982,2007,2089,43597438
1988,2006,2091,43599134
1990,2007,2091,43600830
1986,2007,2090,43602526
1984,2006,2096,43604222
1981,2007,2091,43605918
1983,2006,2093,43607615
1985,2006,2092,43609311
1985,2006,2090,43611039
1983,2006,2090,43612735
1983,2006,2091,43614432
1983,2004,2092,43616128
1984,2006,2086,43617824
1983,2005,2091,43619520
1983,2006,2090,43621216
1983,2004,2087,43622912
1986,2004,2089,43639870
1984,2005,2090,43641568
1983,2007,2090,43643264
1987,2006,2091,43644961
1983,2007,2090,43646657
1987,2007,2094,43648353
1986,2007,2093,43650049
1983,2007,2088,43651763
1986,2006,2091,43653460
1983,2009,2092,43655156
1984,2007,2092,43656852
1982,2005,2091,43658548
1983,2007,2090,43660245
1982,2005,2091,43661941
1987,2006,2091,43663637
1983,2012,2097,43665333
1983,2006,2089,43667029
1982,2004,2091,43668725
1985,2003,2089,43687625
1985,2008,2090,43689322
1982,2007,2091,43691050
1983,2005,2088,43692746
1986,2009,2092,43694442
1985,2011,2093,43696139
1987,2013,2089,43697835
1985,2007,2092,43699531
1987,2005,2091,43701227
1985,2011,2094,43702923
1985,2010,2091,43704619
1983,2007,2091,43706315
1983,2003,2087,43708011
1985,2005,2091,43709708
1987,2005,2093,43711423
1983,2005,2090,43713120
1983,2003,2090,43714816
1982,2005,2090,43716512
1983,2006,2091,43733471
1984,2006,2092,43735169
1983,2007,2091,43736866
1980,2007,2091,43738562
1983,2002,2091,43740258
1983,2006,2090,43741955
1985,2007,2092,43743651
1983,2000,2091,43745347
1983,2005,2092,43747043
1984,2007,2090,43748739
1986,2005,2091,43750465
1983,2007,2090,43752162
1986,2006,2094,43753858
1983,2007,2081,43755553
1983,2003,2090,43757249
1983,2006,2093,43758945
1983,2006,2097,43760641
1983,2006,2092,43762337
1984,2008,2092,43764033
1982,2005,2090,43780952
1983,2006,2090,43782649
1983,2006,2091,43784345
1982,2002,2091,43786041
1984,2006,2090,43787737
1985,2006,2091,43789453
1986,2006,2090,43791149
